course_code	course_html_link
HIST1201	https://programs-courses.uq.edu.au/course.html?course_code=HIST1201
HIST1400	https://programs-courses.uq.edu.au/course.html?course_code=HIST1400
HIST2024	https://programs-courses.uq.edu.au/course.html?course_code=HIST2024
HIST2040	https://programs-courses.uq.edu.au/course.html?course_code=HIST2040
HIST2220	https://programs-courses.uq.edu.au/course.html?course_code=HIST2220
HIST2407	https://programs-courses.uq.edu.au/course.html?course_code=HIST2407
HIST2417	https://programs-courses.uq.edu.au/course.html?course_code=HIST2417
HIST2603	https://programs-courses.uq.edu.au/course.html?course_code=HIST2603
HIST3002	https://programs-courses.uq.edu.au/course.html?course_code=HIST3002
HIST3301	https://programs-courses.uq.edu.au/course.html?course_code=HIST3301
HLTH1000	https://programs-courses.uq.edu.au/course.html?course_code=HLTH1000
HLTH2000	https://programs-courses.uq.edu.au/course.html?course_code=HLTH2000
HLTH2001	https://programs-courses.uq.edu.au/course.html?course_code=HLTH2001
HLTH3001	https://programs-courses.uq.edu.au/course.html?course_code=HLTH3001
HLTH3007	https://programs-courses.uq.edu.au/course.html?course_code=HLTH3007
HLTH4316	https://programs-courses.uq.edu.au/course.html?course_code=HLTH4316
HLTH7001	https://programs-courses.uq.edu.au/course.html?course_code=HLTH7001
HLTH7002	https://programs-courses.uq.edu.au/course.html?course_code=HLTH7002
HLTH7113	https://programs-courses.uq.edu.au/course.html?course_code=HLTH7113
HLTH7316	https://programs-courses.uq.edu.au/course.html?course_code=HLTH7316
HLTH7317	https://programs-courses.uq.edu.au/course.html?course_code=HLTH7317
HMST3001	https://programs-courses.uq.edu.au/course.html?course_code=HMST3001
HMST3103	https://programs-courses.uq.edu.au/course.html?course_code=HMST3103
HMST3190	https://programs-courses.uq.edu.au/course.html?course_code=HMST3190
HMST3191	https://programs-courses.uq.edu.au/course.html?course_code=HMST3191
HMST3845	https://programs-courses.uq.edu.au/course.html?course_code=HMST3845
HMST3846	https://programs-courses.uq.edu.au/course.html?course_code=HMST3846
HMST4314	https://programs-courses.uq.edu.au/course.html?course_code=HMST4314
HMST4315	https://programs-courses.uq.edu.au/course.html?course_code=HMST4315
HMST4925	https://programs-courses.uq.edu.au/course.html?course_code=HMST4925
HMST6002	https://programs-courses.uq.edu.au/course.html?course_code=HMST6002
HMST6846	https://programs-courses.uq.edu.au/course.html?course_code=HMST6846
HMST6903	https://programs-courses.uq.edu.au/course.html?course_code=HMST6903
HMST6965	https://programs-courses.uq.edu.au/course.html?course_code=HMST6965
HORT3003	https://programs-courses.uq.edu.au/course.html?course_code=HORT3003
HORT3009	https://programs-courses.uq.edu.au/course.html?course_code=HORT3009
HORT7002	https://programs-courses.uq.edu.au/course.html?course_code=HORT7002
HOSP2006	https://programs-courses.uq.edu.au/course.html?course_code=HOSP2006
HOSP3000	https://programs-courses.uq.edu.au/course.html?course_code=HOSP3000
HOSP3004	https://programs-courses.uq.edu.au/course.html?course_code=HOSP3004
HOSP3005	https://programs-courses.uq.edu.au/course.html?course_code=HOSP3005
HOSP7051	https://programs-courses.uq.edu.au/course.html?course_code=HOSP7051
HOSP7053	https://programs-courses.uq.edu.au/course.html?course_code=HOSP7053
HPRM1000	https://programs-courses.uq.edu.au/course.html?course_code=HPRM1000
HPRM1100	https://programs-courses.uq.edu.au/course.html?course_code=HPRM1100
HPRM2000	https://programs-courses.uq.edu.au/course.html?course_code=HPRM2000
HPRM3001	https://programs-courses.uq.edu.au/course.html?course_code=HPRM3001
HRSS3102	https://programs-courses.uq.edu.au/course.html?course_code=HRSS3102
HRSS4210	https://programs-courses.uq.edu.au/course.html?course_code=HRSS4210
HRSS7102	https://programs-courses.uq.edu.au/course.html?course_code=HRSS7102
HRSS7200	https://programs-courses.uq.edu.au/course.html?course_code=HRSS7200
HUMN1201	https://programs-courses.uq.edu.au/course.html?course_code=HUMN1201
HUMN3300	https://programs-courses.uq.edu.au/course.html?course_code=HUMN3300
HUMN4210	https://programs-courses.uq.edu.au/course.html?course_code=HUMN4210
HUMN6014	https://programs-courses.uq.edu.au/course.html?course_code=HUMN6014
HUMN6022	https://programs-courses.uq.edu.au/course.html?course_code=HUMN6022
IBUS2301	https://programs-courses.uq.edu.au/course.html?course_code=IBUS2301
IBUS2309	https://programs-courses.uq.edu.au/course.html?course_code=IBUS2309
IBUS3310	https://programs-courses.uq.edu.au/course.html?course_code=IBUS3310
IBUS4301	https://programs-courses.uq.edu.au/course.html?course_code=IBUS4301
IBUS7302	https://programs-courses.uq.edu.au/course.html?course_code=IBUS7302
IBUS7312	https://programs-courses.uq.edu.au/course.html?course_code=IBUS7312
IBUS7314	https://programs-courses.uq.edu.au/course.html?course_code=IBUS7314
IBUS7316	https://programs-courses.uq.edu.au/course.html?course_code=IBUS7316
IMED7001	https://programs-courses.uq.edu.au/course.html?course_code=IMED7001
IMED7002	https://programs-courses.uq.edu.au/course.html?course_code=IMED7002
IMED7003	https://programs-courses.uq.edu.au/course.html?course_code=IMED7003
IMED7010	https://programs-courses.uq.edu.au/course.html?course_code=IMED7010
IMED7014	https://programs-courses.uq.edu.au/course.html?course_code=IMED7014
IMED7015	https://programs-courses.uq.edu.au/course.html?course_code=IMED7015
INDH1005	https://programs-courses.uq.edu.au/course.html?course_code=INDH1005
INDH7002	https://programs-courses.uq.edu.au/course.html?course_code=INDH7002
INDN1001	https://programs-courses.uq.edu.au/course.html?course_code=INDN1001
INDN2001	https://programs-courses.uq.edu.au/course.html?course_code=INDN2001
INDN3002	https://programs-courses.uq.edu.au/course.html?course_code=INDN3002
INDN6014	https://programs-courses.uq.edu.au/course.html?course_code=INDN6014
INFS1200	https://programs-courses.uq.edu.au/course.html?course_code=INFS1200
INFS2200	https://programs-courses.uq.edu.au/course.html?course_code=INFS2200
INFS3208	https://programs-courses.uq.edu.au/course.html?course_code=INFS3208
INFS4203	https://programs-courses.uq.edu.au/course.html?course_code=INFS4203
INFS7203	https://programs-courses.uq.edu.au/course.html?course_code=INFS7203
INFS7410	https://programs-courses.uq.edu.au/course.html?course_code=INFS7410
INFS7900	https://programs-courses.uq.edu.au/course.html?course_code=INFS7900
INFS7903	https://programs-courses.uq.edu.au/course.html?course_code=INFS7903
JAPN1011	https://programs-courses.uq.edu.au/course.html?course_code=JAPN1011
JAPN1012	https://programs-courses.uq.edu.au/course.html?course_code=JAPN1012
JAPN2021	https://programs-courses.uq.edu.au/course.html?course_code=JAPN2021
JAPN2022	https://programs-courses.uq.edu.au/course.html?course_code=JAPN2022
JAPN3020	https://programs-courses.uq.edu.au/course.html?course_code=JAPN3020
JAPN3040	https://programs-courses.uq.edu.au/course.html?course_code=JAPN3040
JAPN3102	https://programs-courses.uq.edu.au/course.html?course_code=JAPN3102
JAPN3110	https://programs-courses.uq.edu.au/course.html?course_code=JAPN3110
JAPN3209	https://programs-courses.uq.edu.au/course.html?course_code=JAPN3209
JAPN3288	https://programs-courses.uq.edu.au/course.html?course_code=JAPN3288
JAPN3299	https://programs-courses.uq.edu.au/course.html?course_code=JAPN3299
JAPN6014	https://programs-courses.uq.edu.au/course.html?course_code=JAPN6014
JOUR1001	https://programs-courses.uq.edu.au/course.html?course_code=JOUR1001
JOUR2221	https://programs-courses.uq.edu.au/course.html?course_code=JOUR2221
JOUR2720	https://programs-courses.uq.edu.au/course.html?course_code=JOUR2720
JOUR3100	https://programs-courses.uq.edu.au/course.html?course_code=JOUR3100
JOUR3122	https://programs-courses.uq.edu.au/course.html?course_code=JOUR3122
JOUR3401	https://programs-courses.uq.edu.au/course.html?course_code=JOUR3401
JOUR6014	https://programs-courses.uq.edu.au/course.html?course_code=JOUR6014
KORN1010	https://programs-courses.uq.edu.au/course.html?course_code=KORN1010
KORN2020	https://programs-courses.uq.edu.au/course.html?course_code=KORN2020
KORN2022	https://programs-courses.uq.edu.au/course.html?course_code=KORN2022
KORN3010	https://programs-courses.uq.edu.au/course.html?course_code=KORN3010
KORN3011	https://programs-courses.uq.edu.au/course.html?course_code=KORN3011
KORN3201	https://programs-courses.uq.edu.au/course.html?course_code=KORN3201
KORN6014	https://programs-courses.uq.edu.au/course.html?course_code=KORN6014
LATN2120	https://programs-courses.uq.edu.au/course.html?course_code=LATN2120
LATN3000	https://programs-courses.uq.edu.au/course.html?course_code=LATN3000
LATN3002	https://programs-courses.uq.edu.au/course.html?course_code=LATN3002
LAWS1100	https://programs-courses.uq.edu.au/course.html?course_code=LAWS1100
LAWS1110	https://programs-courses.uq.edu.au/course.html?course_code=LAWS1110
LAWS1702	https://programs-courses.uq.edu.au/course.html?course_code=LAWS1702
LAWS1703	https://programs-courses.uq.edu.au/course.html?course_code=LAWS1703
LAWS2703	https://programs-courses.uq.edu.au/course.html?course_code=LAWS2703
LAWS2707	https://programs-courses.uq.edu.au/course.html?course_code=LAWS2707
LAWS2709	https://programs-courses.uq.edu.au/course.html?course_code=LAWS2709
LAWS3100	https://programs-courses.uq.edu.au/course.html?course_code=LAWS3100
LAWS3101	https://programs-courses.uq.edu.au/course.html?course_code=LAWS3101
LAWS3330	https://programs-courses.uq.edu.au/course.html?course_code=LAWS3330
LAWS3703	https://programs-courses.uq.edu.au/course.html?course_code=LAWS3703
LAWS3704	https://programs-courses.uq.edu.au/course.html?course_code=LAWS3704
LAWS3705	https://programs-courses.uq.edu.au/course.html?course_code=LAWS3705
LAWS4700	https://programs-courses.uq.edu.au/course.html?course_code=LAWS4700
LAWS4701	https://programs-courses.uq.edu.au/course.html?course_code=LAWS4701
LAWS5100	https://programs-courses.uq.edu.au/course.html?course_code=LAWS5100
LAWS5106	https://programs-courses.uq.edu.au/course.html?course_code=LAWS5106
LAWS5109	https://programs-courses.uq.edu.au/course.html?course_code=LAWS5109
LAWS5111	https://programs-courses.uq.edu.au/course.html?course_code=LAWS5111
LAWS5114	https://programs-courses.uq.edu.au/course.html?course_code=LAWS5114
LAWS5124	https://programs-courses.uq.edu.au/course.html?course_code=LAWS5124
LAWS5135	https://programs-courses.uq.edu.au/course.html?course_code=LAWS5135
LAWS5180	https://programs-courses.uq.edu.au/course.html?course_code=LAWS5180
LAWS5181	https://programs-courses.uq.edu.au/course.html?course_code=LAWS5181
LAWS5183	https://programs-courses.uq.edu.au/course.html?course_code=LAWS5183
LAWS5202	https://programs-courses.uq.edu.au/course.html?course_code=LAWS5202
LAWS5208	https://programs-courses.uq.edu.au/course.html?course_code=LAWS5208
LAWS5209	https://programs-courses.uq.edu.au/course.html?course_code=LAWS5209
LAWS5212	https://programs-courses.uq.edu.au/course.html?course_code=LAWS5212
LAWS5221	https://programs-courses.uq.edu.au/course.html?course_code=LAWS5221
LAWS5228	https://programs-courses.uq.edu.au/course.html?course_code=LAWS5228
LAWS5233	https://programs-courses.uq.edu.au/course.html?course_code=LAWS5233
LAWS7012	https://programs-courses.uq.edu.au/course.html?course_code=LAWS7012
LAWS7023	https://programs-courses.uq.edu.au/course.html?course_code=LAWS7023
LAWS7024	https://programs-courses.uq.edu.au/course.html?course_code=LAWS7024
LAWS7156	https://programs-courses.uq.edu.au/course.html?course_code=LAWS7156
LAWS7701	https://programs-courses.uq.edu.au/course.html?course_code=LAWS7701
LAWS7708	https://programs-courses.uq.edu.au/course.html?course_code=LAWS7708
LAWS7713	https://programs-courses.uq.edu.au/course.html?course_code=LAWS7713
LAWS7714	https://programs-courses.uq.edu.au/course.html?course_code=LAWS7714
LAWS7717	https://programs-courses.uq.edu.au/course.html?course_code=LAWS7717
LAWS7719	https://programs-courses.uq.edu.au/course.html?course_code=LAWS7719
LAWS7721	https://programs-courses.uq.edu.au/course.html?course_code=LAWS7721
LAWS7724	https://programs-courses.uq.edu.au/course.html?course_code=LAWS7724
LAWS7725	https://programs-courses.uq.edu.au/course.html?course_code=LAWS7725
LAWS7805	https://programs-courses.uq.edu.au/course.html?course_code=LAWS7805
LAWS7825	https://programs-courses.uq.edu.au/course.html?course_code=LAWS7825
LAWS7841	https://programs-courses.uq.edu.au/course.html?course_code=LAWS7841
LAWS7851	https://programs-courses.uq.edu.au/course.html?course_code=LAWS7851
LAWS7855	https://programs-courses.uq.edu.au/course.html?course_code=LAWS7855
LAWS7936	https://programs-courses.uq.edu.au/course.html?course_code=LAWS7936
LAWS7944	https://programs-courses.uq.edu.au/course.html?course_code=LAWS7944
LING1005	https://programs-courses.uq.edu.au/course.html?course_code=LING1005
LING2000	https://programs-courses.uq.edu.au/course.html?course_code=LING2000
LING2035	https://programs-courses.uq.edu.au/course.html?course_code=LING2035
LING2040	https://programs-courses.uq.edu.au/course.html?course_code=LING2040
LING3025	https://programs-courses.uq.edu.au/course.html?course_code=LING3025
LING6014	https://programs-courses.uq.edu.au/course.html?course_code=LING6014
LTCS2018	https://programs-courses.uq.edu.au/course.html?course_code=LTCS2018
LTCS2022	https://programs-courses.uq.edu.au/course.html?course_code=LTCS2022
LTCS2030	https://programs-courses.uq.edu.au/course.html?course_code=LTCS2030
LTCS3000	https://programs-courses.uq.edu.au/course.html?course_code=LTCS3000
LTCS3002	https://programs-courses.uq.edu.au/course.html?course_code=LTCS3002
LTCS3010	https://programs-courses.uq.edu.au/course.html?course_code=LTCS3010
MARS1001	https://programs-courses.uq.edu.au/course.html?course_code=MARS1001
MATE4302	https://programs-courses.uq.edu.au/course.html?course_code=MATE4302
MATE6301	https://programs-courses.uq.edu.au/course.html?course_code=MATE6301
MATE7014	https://programs-courses.uq.edu.au/course.html?course_code=MATE7014
MATE7015	https://programs-courses.uq.edu.au/course.html?course_code=MATE7015
MATH1040	https://programs-courses.uq.edu.au/course.html?course_code=MATH1040
MATH1050	https://programs-courses.uq.edu.au/course.html?course_code=MATH1050
MATH1051	https://programs-courses.uq.edu.au/course.html?course_code=MATH1051
MATH1052	https://programs-courses.uq.edu.au/course.html?course_code=MATH1052
MATH1061	https://programs-courses.uq.edu.au/course.html?course_code=MATH1061
MATH1072	https://programs-courses.uq.edu.au/course.html?course_code=MATH1072
MATH2001	https://programs-courses.uq.edu.au/course.html?course_code=MATH2001
MATH2010	https://programs-courses.uq.edu.au/course.html?course_code=MATH2010
MATH2011	https://programs-courses.uq.edu.au/course.html?course_code=MATH2011
MATH2100	https://programs-courses.uq.edu.au/course.html?course_code=MATH2100
MATH2302	https://programs-courses.uq.edu.au/course.html?course_code=MATH2302
MATH2401	https://programs-courses.uq.edu.au/course.html?course_code=MATH2401
MATH2504	https://programs-courses.uq.edu.au/course.html?course_code=MATH2504
MATH3070	https://programs-courses.uq.edu.au/course.html?course_code=MATH3070
MATH3102	https://programs-courses.uq.edu.au/course.html?course_code=MATH3102
MATH3103	https://programs-courses.uq.edu.au/course.html?course_code=MATH3103
MATH3205	https://programs-courses.uq.edu.au/course.html?course_code=MATH3205
MATH3301	https://programs-courses.uq.edu.au/course.html?course_code=MATH3301
MATH3306	https://programs-courses.uq.edu.au/course.html?course_code=MATH3306
MATH3403	https://programs-courses.uq.edu.au/course.html?course_code=MATH3403
MATH3404	https://programs-courses.uq.edu.au/course.html?course_code=MATH3404
MATH3405	https://programs-courses.uq.edu.au/course.html?course_code=MATH3405
MATH4090	https://programs-courses.uq.edu.au/course.html?course_code=MATH4090
MATH4108	https://programs-courses.uq.edu.au/course.html?course_code=MATH4108
MATH4307	https://programs-courses.uq.edu.au/course.html?course_code=MATH4307
MATH4407	https://programs-courses.uq.edu.au/course.html?course_code=MATH4407
MATH6006	https://programs-courses.uq.edu.au/course.html?course_code=MATH6006
MATH6007	https://programs-courses.uq.edu.au/course.html?course_code=MATH6007
MATH6030	https://programs-courses.uq.edu.au/course.html?course_code=MATH6030
MATH6101	https://programs-courses.uq.edu.au/course.html?course_code=MATH6101
MATH7000	https://programs-courses.uq.edu.au/course.html?course_code=MATH7000
MATH7012	https://programs-courses.uq.edu.au/course.html?course_code=MATH7012
MATH7013	https://programs-courses.uq.edu.au/course.html?course_code=MATH7013
MATH7014	https://programs-courses.uq.edu.au/course.html?course_code=MATH7014
MATH7015	https://programs-courses.uq.edu.au/course.html?course_code=MATH7015
MATH7016	https://programs-courses.uq.edu.au/course.html?course_code=MATH7016
MATH7031	https://programs-courses.uq.edu.au/course.html?course_code=MATH7031
MATH7040	https://programs-courses.uq.edu.au/course.html?course_code=MATH7040
MATH7050	https://programs-courses.uq.edu.au/course.html?course_code=MATH7050
MATH7051	https://programs-courses.uq.edu.au/course.html?course_code=MATH7051
MATH7052	https://programs-courses.uq.edu.au/course.html?course_code=MATH7052
MATH7100	https://programs-courses.uq.edu.au/course.html?course_code=MATH7100
MATH7130	https://programs-courses.uq.edu.au/course.html?course_code=MATH7130
MATH7132	https://programs-courses.uq.edu.au/course.html?course_code=MATH7132
MATH7133	https://programs-courses.uq.edu.au/course.html?course_code=MATH7133
MATH7202	https://programs-courses.uq.edu.au/course.html?course_code=MATH7202
MATH7306	https://programs-courses.uq.edu.au/course.html?course_code=MATH7306
MATH7308	https://programs-courses.uq.edu.au/course.html?course_code=MATH7308
MATH7331	https://programs-courses.uq.edu.au/course.html?course_code=MATH7331
MATH7407	https://programs-courses.uq.edu.au/course.html?course_code=MATH7407
MATH7433	https://programs-courses.uq.edu.au/course.html?course_code=MATH7433
MATH7434	https://programs-courses.uq.edu.au/course.html?course_code=MATH7434
MATH7435	https://programs-courses.uq.edu.au/course.html?course_code=MATH7435
MATH7502	https://programs-courses.uq.edu.au/course.html?course_code=MATH7502
MATH7504	https://programs-courses.uq.edu.au/course.html?course_code=MATH7504
MATH7861	https://programs-courses.uq.edu.au/course.html?course_code=MATH7861
MECH2100	https://programs-courses.uq.edu.au/course.html?course_code=MECH2100
MECH2210	https://programs-courses.uq.edu.au/course.html?course_code=MECH2210
MECH2310	https://programs-courses.uq.edu.au/course.html?course_code=MECH2310
MECH2700	https://programs-courses.uq.edu.au/course.html?course_code=MECH2700
MECH3100	https://programs-courses.uq.edu.au/course.html?course_code=MECH3100
MECH3200	https://programs-courses.uq.edu.au/course.html?course_code=MECH3200
MECH3301	https://programs-courses.uq.edu.au/course.html?course_code=MECH3301
MECH3410	https://programs-courses.uq.edu.au/course.html?course_code=MECH3410
MECH6480	https://programs-courses.uq.edu.au/course.html?course_code=MECH6480
MECH7101	https://programs-courses.uq.edu.au/course.html?course_code=MECH7101
MEDI7313	https://programs-courses.uq.edu.au/course.html?course_code=MEDI7313
MEDI7315	https://programs-courses.uq.edu.au/course.html?course_code=MEDI7315
MEDI7321	https://programs-courses.uq.edu.au/course.html?course_code=MEDI7321
MEDI7411	https://programs-courses.uq.edu.au/course.html?course_code=MEDI7411
MEDI7412	https://programs-courses.uq.edu.au/course.html?course_code=MEDI7412
MEDI7413	https://programs-courses.uq.edu.au/course.html?course_code=MEDI7413
MEDI7414	https://programs-courses.uq.edu.au/course.html?course_code=MEDI7414
MEDI7415	https://programs-courses.uq.edu.au/course.html?course_code=MEDI7415
MEDI7416	https://programs-courses.uq.edu.au/course.html?course_code=MEDI7416
MEDI7418	https://programs-courses.uq.edu.au/course.html?course_code=MEDI7418
MEDI7419	https://programs-courses.uq.edu.au/course.html?course_code=MEDI7419
MEDI9001	https://programs-courses.uq.edu.au/course.html?course_code=MEDI9001
METL2201	https://programs-courses.uq.edu.au/course.html?course_code=METL2201
METL4220	https://programs-courses.uq.edu.au/course.html?course_code=METL4220
METR4202	https://programs-courses.uq.edu.au/course.html?course_code=METR4202
METR4810	https://programs-courses.uq.edu.au/course.html?course_code=METR4810
METR4912	https://programs-courses.uq.edu.au/course.html?course_code=METR4912
METR6203	https://programs-courses.uq.edu.au/course.html?course_code=METR6203
MGTS1301	https://programs-courses.uq.edu.au/course.html?course_code=MGTS1301
MGTS1601	https://programs-courses.uq.edu.au/course.html?course_code=MGTS1601
MGTS1968D	https://programs-courses.uq.edu.au/course.html?course_code=MGTS1968D
MGTS1982	https://programs-courses.uq.edu.au/course.html?course_code=MGTS1982
MGTS2301	https://programs-courses.uq.edu.au/course.html?course_code=MGTS2301
MGTS2604	https://programs-courses.uq.edu.au/course.html?course_code=MGTS2604
MGTS2606	https://programs-courses.uq.edu.au/course.html?course_code=MGTS2606
MGTS2607	https://programs-courses.uq.edu.au/course.html?course_code=MGTS2607
MGTS2609	https://programs-courses.uq.edu.au/course.html?course_code=MGTS2609
MGTS3301	https://programs-courses.uq.edu.au/course.html?course_code=MGTS3301
MGTS3602	https://programs-courses.uq.edu.au/course.html?course_code=MGTS3602
MGTS3603	https://programs-courses.uq.edu.au/course.html?course_code=MGTS3603
MGTS3606	https://programs-courses.uq.edu.au/course.html?course_code=MGTS3606
MGTS3609	https://programs-courses.uq.edu.au/course.html?course_code=MGTS3609
MGTS3610	https://programs-courses.uq.edu.au/course.html?course_code=MGTS3610
MGTS4602	https://programs-courses.uq.edu.au/course.html?course_code=MGTS4602
MGTS7301	https://programs-courses.uq.edu.au/course.html?course_code=MGTS7301
MGTS7303	https://programs-courses.uq.edu.au/course.html?course_code=MGTS7303
MGTS7329	https://programs-courses.uq.edu.au/course.html?course_code=MGTS7329
MGTS7523	https://programs-courses.uq.edu.au/course.html?course_code=MGTS7523
MGTS7527	https://programs-courses.uq.edu.au/course.html?course_code=MGTS7527
MGTS7601	https://programs-courses.uq.edu.au/course.html?course_code=MGTS7601
MGTS7603	https://programs-courses.uq.edu.au/course.html?course_code=MGTS7603
MGTS7604	https://programs-courses.uq.edu.au/course.html?course_code=MGTS7604
MGTS7608	https://programs-courses.uq.edu.au/course.html?course_code=MGTS7608
MGTS7610	https://programs-courses.uq.edu.au/course.html?course_code=MGTS7610
MGTS7611	https://programs-courses.uq.edu.au/course.html?course_code=MGTS7611
MGTS7612	https://programs-courses.uq.edu.au/course.html?course_code=MGTS7612
MGTS7618	https://programs-courses.uq.edu.au/course.html?course_code=MGTS7618
MGTS7620	https://programs-courses.uq.edu.au/course.html?course_code=MGTS7620
MGTS7621	https://programs-courses.uq.edu.au/course.html?course_code=MGTS7621
MGTS7803	https://programs-courses.uq.edu.au/course.html?course_code=MGTS7803
MGTS7810	https://programs-courses.uq.edu.au/course.html?course_code=MGTS7810
MGTS7812	https://programs-courses.uq.edu.au/course.html?course_code=MGTS7812
MGTS7820	https://programs-courses.uq.edu.au/course.html?course_code=MGTS7820
MGTS7821	https://programs-courses.uq.edu.au/course.html?course_code=MGTS7821
MGTS7976	https://programs-courses.uq.edu.au/course.html?course_code=MGTS7976
MICR2000	https://programs-courses.uq.edu.au/course.html?course_code=MICR2000
MICR2001	https://programs-courses.uq.edu.au/course.html?course_code=MICR2001
MICR2900	https://programs-courses.uq.edu.au/course.html?course_code=MICR2900
MICR3001	https://programs-courses.uq.edu.au/course.html?course_code=MICR3001
MICR3004	https://programs-courses.uq.edu.au/course.html?course_code=MICR3004
MICR3901	https://programs-courses.uq.edu.au/course.html?course_code=MICR3901
MICR6000	https://programs-courses.uq.edu.au/course.html?course_code=MICR6000
MICR7003	https://programs-courses.uq.edu.au/course.html?course_code=MICR7003
MIDW1104	https://programs-courses.uq.edu.au/course.html?course_code=MIDW1104
MIDW1105	https://programs-courses.uq.edu.au/course.html?course_code=MIDW1105
MIDW2105	https://programs-courses.uq.edu.au/course.html?course_code=MIDW2105
MIDW2106	https://programs-courses.uq.edu.au/course.html?course_code=MIDW2106
MIDW2109	https://programs-courses.uq.edu.au/course.html?course_code=MIDW2109
MIDW2201	https://programs-courses.uq.edu.au/course.html?course_code=MIDW2201
MIDW3104	https://programs-courses.uq.edu.au/course.html?course_code=MIDW3104
MINE3110	https://programs-courses.uq.edu.au/course.html?course_code=MINE3110
MINE4124	https://programs-courses.uq.edu.au/course.html?course_code=MINE4124
MINE4126	https://programs-courses.uq.edu.au/course.html?course_code=MINE4126
MINE4129	https://programs-courses.uq.edu.au/course.html?course_code=MINE4129
MINE6120	https://programs-courses.uq.edu.au/course.html?course_code=MINE6120
MINE6121	https://programs-courses.uq.edu.au/course.html?course_code=MINE6121
MKTG1501	https://programs-courses.uq.edu.au/course.html?course_code=MKTG1501
MKTG2501	https://programs-courses.uq.edu.au/course.html?course_code=MKTG2501
MKTG2508	https://programs-courses.uq.edu.au/course.html?course_code=MKTG2508
MKTG2509	https://programs-courses.uq.edu.au/course.html?course_code=MKTG2509
MKTG3501	https://programs-courses.uq.edu.au/course.html?course_code=MKTG3501
MKTG3960	https://programs-courses.uq.edu.au/course.html?course_code=MKTG3960
MKTG4501	https://programs-courses.uq.edu.au/course.html?course_code=MKTG4501
MKTG7501	https://programs-courses.uq.edu.au/course.html?course_code=MKTG7501
MKTG7502	https://programs-courses.uq.edu.au/course.html?course_code=MKTG7502
MKTG7503	https://programs-courses.uq.edu.au/course.html?course_code=MKTG7503
MKTG7504	https://programs-courses.uq.edu.au/course.html?course_code=MKTG7504
MKTG7505	https://programs-courses.uq.edu.au/course.html?course_code=MKTG7505
MKTG7512	https://programs-courses.uq.edu.au/course.html?course_code=MKTG7512
MKTG7513	https://programs-courses.uq.edu.au/course.html?course_code=MKTG7513
MOLI7104	https://programs-courses.uq.edu.au/course.html?course_code=MOLI7104
MOLI7107	https://programs-courses.uq.edu.au/course.html?course_code=MOLI7107
MOLI7108	https://programs-courses.uq.edu.au/course.html?course_code=MOLI7108
MOLI7109	https://programs-courses.uq.edu.au/course.html?course_code=MOLI7109
MRES7002	https://programs-courses.uq.edu.au/course.html?course_code=MRES7002
MRES7003	https://programs-courses.uq.edu.au/course.html?course_code=MRES7003
MRES7008	https://programs-courses.uq.edu.au/course.html?course_code=MRES7008
MRES7015	https://programs-courses.uq.edu.au/course.html?course_code=MRES7015
MRES7016	https://programs-courses.uq.edu.au/course.html?course_code=MRES7016
MRES7017	https://programs-courses.uq.edu.au/course.html?course_code=MRES7017
MRES7018	https://programs-courses.uq.edu.au/course.html?course_code=MRES7018
MRES7020	https://programs-courses.uq.edu.au/course.html?course_code=MRES7020
MRES7025	https://programs-courses.uq.edu.au/course.html?course_code=MRES7025
MRES7026	https://programs-courses.uq.edu.au/course.html?course_code=MRES7026
MRES7100	https://programs-courses.uq.edu.au/course.html?course_code=MRES7100
MRES7400	https://programs-courses.uq.edu.au/course.html?course_code=MRES7400
MSTU1001	https://programs-courses.uq.edu.au/course.html?course_code=MSTU1001
MSTU2006	https://programs-courses.uq.edu.au/course.html?course_code=MSTU2006
MSTU2160	https://programs-courses.uq.edu.au/course.html?course_code=MSTU2160
MSTU3012	https://programs-courses.uq.edu.au/course.html?course_code=MSTU3012
MSTU3150	https://programs-courses.uq.edu.au/course.html?course_code=MSTU3150
MSTU6014	https://programs-courses.uq.edu.au/course.html?course_code=MSTU6014
MUSC1150	https://programs-courses.uq.edu.au/course.html?course_code=MUSC1150
MUSC1260	https://programs-courses.uq.edu.au/course.html?course_code=MUSC1260
MUSC1600	https://programs-courses.uq.edu.au/course.html?course_code=MUSC1600
MUSC2060	https://programs-courses.uq.edu.au/course.html?course_code=MUSC2060
MUSC2260	https://programs-courses.uq.edu.au/course.html?course_code=MUSC2260
MUSC2700	https://programs-courses.uq.edu.au/course.html?course_code=MUSC2700
MUSC2755	https://programs-courses.uq.edu.au/course.html?course_code=MUSC2755
MUSC3160	https://programs-courses.uq.edu.au/course.html?course_code=MUSC3160
MUSC3265	https://programs-courses.uq.edu.au/course.html?course_code=MUSC3265
MUSC3340	https://programs-courses.uq.edu.au/course.html?course_code=MUSC3340
MUSC3450	https://programs-courses.uq.edu.au/course.html?course_code=MUSC3450
MUSC3570	https://programs-courses.uq.edu.au/course.html?course_code=MUSC3570
MUSC3580	https://programs-courses.uq.edu.au/course.html?course_code=MUSC3580
MUSC3720	https://programs-courses.uq.edu.au/course.html?course_code=MUSC3720
MUSC3745	https://programs-courses.uq.edu.au/course.html?course_code=MUSC3745
MUSC3755	https://programs-courses.uq.edu.au/course.html?course_code=MUSC3755
MUSC3780	https://programs-courses.uq.edu.au/course.html?course_code=MUSC3780
